Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,lead_score
20,15,280,31,36,20,3,104,8,0,10583,1,0,0.7432591703569937
40,16,127,3511,3,24,56,194,8,5,16384,5,5,0.15061749660711893
24,11,232,3868,163,20,30,174,8,5,10171,5,5,0.0026835689845309233
32,10,280,1802,112,20,3,174,8,0,13224,2,0,0.009473241831260491
20,15,126,339,163,20,3,81,8,0,8751,1,4,2.355919957451685
44,20,192,4173,180,15,32,130,8,5,10984,1,4,0.0958155707718588
20,15,280,3832,163,20,3,104,8,3,5317,2,4,0.03440949270742528
20,15,280,1306,99,20,3,64,8,1,14385,2,5,0.19343670034309096
90,21,126,208,163,20,3,128,8,0,9047,2,5,4.274994865825029
52,20,126,153,163,20,3,130,8,1,19450,1,4,2.4082430165241897
105,21,126,65,163,20,3,98,8,1,11983,1,5,4.393963064084611
35,21,126,576,142,20,3,151,8,3,4107,5,5,8.934030843237723
41,20,126,2191,145,20,3,111,8,3,11864,1,0,3.5636793532938658
105,20,126,1327,150,20,3,109,8,3,21456,2,0,1.3169055293288294
105,25,136,1969,8,15,43,80,6,5,1208,0,5,31.765342150825994
40,2,126,3521,135,17,35,18,8,0,2901,2,4,0.017672329233146086
111,9,126,2767,163,3,3,151,8,0,6081,1,5,0.10070360022808666
78,20,126,1326,163,20,3,148,8,0,13666,1,5,1.4631111804635155
20,15,164,19,163,20,3,133,8,5,13053,5,5,0.5289899111272529
20,15,164,1949,132,15,43,80,6,5,24262,5,5,0.09891425896336901
100,16,126,1622,161,20,3,194,8,0,19358,2,4,0.1402374787552718
20,15,280,3896,163,20,3,104,8,3,13333,1,4,0.019923535182062288
112,29,126,3938,163,20,3,111,8,1,6217,2,4,13.088839002161654
18,23,164,2605,99,20,3,194,8,5,25939,5,5,1.3941864853291381
103,20,199,3868,163,20,3,18,8,5,199,5,5,1.0450229573031196
19,23,200,87,163,20,3,206,8,5,14302,5,5,1.2292092447490606
57,25,126,3585,67,20,3,148,8,0,4624,5,5,22.102566923349134
70,29,127,2049,99,20,3,194,8,5,10816,2,5,25.995286007761663
103,21,232,694,163,3,3,35,8,5,22133,5,5,1.2890124480218021
90,20,126,1107,163,20,3,6,8,0,3181,2,0,12.274436034200901
19,10,30,4173,180,26,40,91,8,5,24390,2,5,0.03046311195533684
10,29,126,3814,163,20,3,130,8,0,6707,1,5,25.537778964063158
74,30,126,1950,163,3,3,165,8,1,18522,2,5,29.333822452126668
63,1,126,3868,163,20,3,194,8,3,22000,1,6,0.0007586242506933961
50,20,126,1743,163,20,3,128,8,1,20964,1,4,1.2882906970382044
104,21,126,1353,45,20,3,6,8,3,772,1,4,50.16063705998535
69,30,126,1709,142,20,3,6,8,0,7475,1,4,73.50740262321115
112,20,126,3949,36,20,3,194,8,3,18195,2,0,1.3714399123734877
74,20,126,3868,163,20,3,201,8,1,8891,1,5,0.4722793762469377
65,21,126,2195,163,20,3,206,8,0,18926,5,5,0.6169537828822018
25,0,126,706,163,3,3,130,8,0,1577,1,5,0.056121380994765914
37,21,129,4173,121,15,6,165,8,5,23451,5,5,0.9530354673435649
20,15,280,2333,167,24,3,7,8,0,17809,5,4,0.05428371607824731
92,16,199,331,163,20,3,29,8,5,1614,5,5,1.0238734339999844
20,15,232,1462,39,20,30,79,7,5,13970,5,5,0.3309370641303413
20,15,136,2605,99,3,30,72,11,5,4090,5,5,2.749598971826884
20,15,126,3363,163,20,3,81,8,3,14106,2,5,0.5401128962629744
106,20,126,1478,138,20,3,109,8,0,5094,0,5,4.0208722976786575
111,29,280,3741,163,20,3,87,8,0,5851,1,4,1.1440439483801463
20,15,280,3521,135,20,3,133,8,3,4558,1,0,0.04913612724386212
20,15,126,3506,163,20,3,81,8,3,16148,2,0,0.4867582529457191
52,21,126,491,163,20,3,73,8,0,7199,1,5,10.735134054272775
35,16,199,2534,163,20,3,18,8,5,25069,5,5,0.19593313281896763
7,21,126,606,155,20,3,160,8,0,3001,1,5,9.633527273665843
9,21,126,3270,25,20,3,6,8,0,22592,1,4,29.79371487487591
62,30,126,3440,163,3,3,109,8,0,13204,1,4,41.92146212822464
91,7,126,38,37,24,56,29,8,0,17337,2,4,0.07423448489389411
106,20,280,1106,163,20,3,57,8,0,26192,1,5,0.07435573780298783
35,21,126,1853,163,20,3,206,8,3,9611,1,5,1.7325839306046353
20,15,232,1622,161,24,56,81,8,5,11175,5,5,0.015062736805416258
104,1,18,4173,180,15,4,130,8,5,26224,2,5,0.005281464044992753
69,29,127,1292,163,3,3,82,8,5,23250,2,5,41.13268775548802
97,16,280,2943,167,17,28,194,8,0,25832,1,4,0.001226585997636136
79,26,126,1133,34,20,3,109,8,0,22191,0,5,37.92652351349285
62,16,126,3153,163,20,3,18,8,0,18625,1,5,0.7680092835479315
20,15,195,3191,163,20,3,113,8,5,23012,5,5,0.05954225891593206
35,25,126,2953,8,20,3,6,8,0,9627,0,4,79.04489705426802
52,10,280,778,31,20,3,191,8,0,25255,0,5,0.013779878539956558
40,20,232,3070,31,20,3,130,8,5,5057,5,5,2.3153413266805756
62,30,126,3191,163,20,3,194,8,0,14155,2,0,10.354649521245712
20,15,164,3387,8,15,43,138,0,5,16330,5,5,0.4106064276812379
109,20,126,2605,99,20,3,18,8,3,21162,0,4,4.309810948090987
6,8,126,4167,163,20,3,160,8,0,9812,2,5,0.03275854058334038
18,16,18,4173,180,15,24,18,8,5,20778,5,5,2.319885550920453
20,15,127,80,163,20,3,169,8,5,24244,5,5,0.341887512942558
70,18,126,2149,109,20,3,148,8,1,11638,5,5,1.6401841953660508
105,29,258,2605,99,11,30,194,8,5,23022,1,0,0.4605353016180491
25,16,126,2019,163,20,3,206,8,0,7063,1,5,0.485625411922214
97,30,126,2605,99,20,3,109,8,0,127,0,4,61.507650194170736
62,30,126,3698,163,20,3,6,8,3,11020,1,4,44.849345713834964
28,21,126,515,99,20,3,109,8,0,10018,5,5,18.353149805138514
25,21,199,2534,163,20,3,130,8,5,25243,5,5,0.29249765369532005
103,25,127,3311,95,20,3,57,8,5,18981,5,5,11.17603257748921
91,21,232,3850,3,24,56,18,8,5,9722,5,5,0.4929990085997268
25,21,126,1038,163,20,3,26,8,0,24526,1,5,6.363523390888748
25,2,126,3868,163,20,3,18,8,0,23526,1,4,0.009308507296189249
3,21,127,69,99,20,3,87,8,5,11137,1,5,28.006285973816446
9,20,232,2049,99,24,56,148,8,5,25859,5,5,0.03140145374667557
40,24,136,2036,56,15,43,80,6,5,3043,0,5,21.379144472683283
20,15,129,4173,121,15,56,47,8,5,25116,5,5,0.07711635032115284
20,15,199,917,67,20,3,133,8,5,23262,5,5,0.4384790082195205
25,29,126,3868,163,20,3,165,8,0,12111,1,5,12.245172612191798
109,7,280,1055,6,20,3,89,8,3,14785,1,0,0.026386228381271113
20,17,280,2943,167,20,3,65,8,0,13156,2,5,0.07383293669051443
109,20,280,4164,99,20,3,111,8,0,13100,2,5,0.08430782841209346
20,15,126,1475,31,20,3,81,8,3,17188,2,0,6.8122275929775045
90,29,280,2943,167,20,3,109,8,1,9310,2,4,1.1048146288587946
105,29,258,2943,167,9,3,6,8,5,6136,5,5,8.993994990086858
20,15,258,3868,163,20,3,11,0,5,14362,5,5,0.08788634361738878
16,20,126,1784,163,20,3,91,8,0,20501,5,5,2.60413959867174
57,25,136,3344,99,24,56,194,8,5,4110,0,5,0.8965651577274093
22,21,126,2897,163,20,3,109,8,0,6517,1,4,4.668613073686062
20,15,127,588,163,20,3,17,8,5,20364,1,5,1.8696444514516999
52,20,126,2333,167,20,3,151,8,0,24109,1,5,0.6065763505894037
54,21,126,3868,163,20,3,109,8,1,930,1,4,3.4683817789553983
20,15,126,1739,163,20,3,81,8,0,6791,1,5,1.5971054086345655
20,15,199,2943,167,20,3,17,8,5,12743,5,5,0.3104361489181217
20,15,199,2400,163,17,35,81,8,5,10533,5,5,0.07676352245882805
47,29,126,4085,163,20,3,206,8,0,12726,2,5,6.000420684035263
54,10,126,3953,90,20,3,109,8,3,20756,2,0,0.11032556198856822
20,15,280,649,174,20,3,22,8,0,18924,0,5,0.09130433419647202
98,20,127,1203,167,20,3,206,8,5,13901,1,5,0.601896665661023
20,15,164,3116,163,15,43,69,8,5,8098,5,5,0.12525817685798607
52,16,164,301,142,24,56,194,8,5,6213,5,5,0.04874388629374216
20,15,126,438,163,20,3,81,8,3,15480,1,5,1.4247493952250383
62,16,258,198,131,9,3,111,8,5,25174,1,5,0.13486957964558483
80,21,126,301,142,20,3,6,8,0,10156,2,5,18.383685303484683
41,29,126,1306,99,3,3,6,8,1,14870,2,5,90.94102776555603
98,20,280,1874,99,20,3,61,8,0,4051,1,5,0.6699849500746079
20,15,164,2049,99,20,30,81,8,5,739,5,5,0.8842218444707718
69,29,126,720,40,20,3,194,8,0,1974,1,4,73.25277870835066
12,1,126,2605,99,20,3,87,8,3,15521,2,5,0.026008923597835455
7,20,126,3955,163,20,3,109,8,0,6455,1,5,2.75022625295607
35,21,126,2921,163,20,3,130,8,3,13714,1,4,2.043332582493909
10,20,126,2028,99,20,3,165,8,1,11512,2,5,5.467616771482544
65,30,126,3521,135,20,3,128,8,1,13347,1,4,23.411804273702067
53,15,199,1503,33,20,3,194,8,5,6189,5,5,0.6903787062300641
112,19,126,3868,163,20,3,194,8,1,21266,5,0,0.12138576555417671
103,16,126,280,163,20,3,73,8,0,11464,0,4,1.3147599007156767
62,29,126,2780,163,20,3,111,8,1,16138,0,4,16.574585134552873
22,29,126,2943,167,20,3,73,8,0,5145,5,5,43.900294372684016
5,21,126,3868,163,3,3,111,8,3,20922,5,5,3.8718625017222363
25,21,232,31,36,9,3,194,8,5,13809,5,5,5.38420219766363
111,10,280,1292,163,17,28,91,8,0,4415,1,4,0.0041717052968955086
20,15,199,273,118,20,3,133,8,5,18089,5,5,0.3555703862837988
105,21,126,2464,163,20,3,18,8,0,3966,1,5,7.142068209977904
70,20,126,78,163,20,3,84,8,0,16227,1,5,4.06195380238411
52,16,127,1185,99,20,3,194,8,5,12947,5,5,0.9657502288509747
17,21,126,3172,163,20,3,18,8,1,11390,1,4,8.147264749075928
9,20,126,1541,163,20,3,111,8,1,8951,1,0,5.643652997808674
77,16,126,3868,163,20,3,194,8,0,21123,1,4,0.06768188878672175
62,20,126,2195,163,20,3,73,8,0,19165,1,4,1.9602413301588386
105,21,126,778,31,20,3,151,8,0,16079,0,5,10.620295736678473
39,15,117,1622,161,20,30,88,7,5,4108,5,5,0.614010300148745
20,15,127,588,163,23,35,81,8,5,3739,2,5,0.6484985757064193
73,21,126,2897,163,20,3,73,8,0,9290,1,4,3.473764971535456
19,10,126,2230,163,20,3,91,8,0,2376,1,4,0.36959835556184634
20,15,127,19,163,3,3,81,8,5,9857,2,5,6.093557408753772
98,16,126,3811,116,20,3,18,8,0,4422,1,5,2.1897396717455777
62,26,127,1306,99,20,3,194,8,5,22970,1,5,8.338828369483824
103,29,164,250,163,20,3,6,8,5,24213,5,5,21.28951159054566
17,25,199,1306,99,20,3,48,8,5,15899,5,5,16.50770274534717
16,18,199,2127,163,20,3,73,8,5,9860,5,5,0.7571340871393399
25,18,127,19,163,20,3,2,8,5,24266,5,5,4.66410143643291
34,21,126,2195,163,20,3,165,8,0,20789,1,5,1.170259717829214
51,2,164,3440,163,3,3,37,8,5,6562,5,5,0.02622187184224637
74,30,232,3936,169,24,56,160,8,5,13305,5,5,0.11537510517232484
78,21,126,3506,163,20,3,98,8,3,21832,1,4,0.8958336787188964
74,15,164,2049,99,20,3,194,8,5,22765,5,5,0.10910073835027302
55,25,126,133,163,20,3,87,8,0,4744,5,4,30.919462539976074
20,15,199,4116,0,15,43,11,0,5,16837,5,5,0.6831034436699321
57,30,206,128,166,20,3,98,8,5,24598,5,5,8.652505243619448
16,20,126,660,163,20,3,91,8,5,24198,1,4,3.0904523595922835
110,16,126,2767,163,20,3,194,8,1,2306,0,0,0.2679170553542844
13,18,126,2195,163,20,3,111,8,0,323,5,4,3.876782364269757
10,23,127,3874,99,20,3,146,8,5,5049,5,5,11.45974420717403
106,21,126,778,31,20,3,18,8,0,6712,2,5,47.15014642398678
71,15,80,2848,99,20,3,81,8,5,26217,5,5,1.0992870933101826
39,25,126,3956,43,20,3,130,8,1,17452,0,4,18.83108492933844
9,16,126,3868,163,20,3,6,8,3,4263,1,5,2.8383532781014997
20,15,199,40,99,20,3,191,8,5,391,5,5,0.8927852237485321
103,29,126,2943,167,20,3,6,8,1,7046,2,5,38.846912485604484
105,29,126,1038,163,20,3,109,8,0,3789,1,4,35.987108707730364
16,29,127,4109,99,20,3,206,8,5,12931,1,5,17.967835415689475
13,21,126,668,107,20,3,109,8,1,9875,1,4,18.548334385897764
22,21,126,331,163,3,3,18,8,1,18041,2,5,29.200381180328954
92,7,126,3811,116,20,3,109,8,0,23536,1,4,0.017175171611845813
79,29,126,2127,163,20,3,165,8,0,26034,1,5,5.76722769406271
62,21,126,3868,163,20,3,35,8,3,5571,1,4,5.052595371361591
62,20,126,3868,163,20,3,18,8,3,18725,1,5,1.9120136406581871
20,15,117,407,91,20,30,81,8,5,19374,5,5,1.2984412237219447
28,25,126,3958,163,20,3,6,8,3,197,5,4,31.478122341644838
62,18,280,3741,163,20,3,188,8,0,23864,5,5,0.0068293723441056045
61,30,199,2258,163,20,3,109,8,5,26082,1,5,3.9716929535382075
109,18,199,3137,163,3,3,208,13,5,17494,5,5,0.07355840768802376
103,20,199,3722,163,17,35,130,8,5,22912,5,5,0.024543505348664726
74,21,126,3153,163,20,3,111,8,0,23099,2,4,0.8583217363654709
112,16,280,245,169,20,3,200,8,3,10830,1,5,0.01541113044781631
16,25,127,3346,163,20,3,160,8,5,3816,5,5,8.60043292752618
91,16,126,2848,99,20,3,194,8,0,5842,0,5,0.6162634745770654
106,21,126,153,163,20,3,6,8,0,20001,2,0,6.997077297632483
13,20,126,67,178,20,3,194,8,3,13177,1,0,2.3512174134920802
69,16,126,3338,163,20,3,194,8,3,15447,1,0,0.13574433979037112
19,20,126,2127,163,20,3,18,8,1,18355,2,0,5.935565740160062
77,26,127,1396,99,20,3,109,8,5,23558,1,5,15.295597841774466
65,10,126,3868,163,20,3,6,8,3,12286,1,0,0.1745040395807214
21,16,126,3204,163,20,3,26,8,0,4965,0,5,2.534427269992288
6,20,126,2165,163,20,3,18,8,0,3958,2,5,14.501720459563316
20,15,280,691,40,20,3,126,8,1,5330,2,4,0.570353205188384
9,20,126,3635,163,3,3,111,8,0,1859,1,4,10.365971520463676
105,30,164,3270,25,20,3,29,8,5,7298,5,5,70.52118355091967
62,2,126,2943,167,20,3,151,8,0,6308,1,5,0.006274888972469476
17,0,192,4173,180,15,24,18,8,5,17036,5,5,0.0008895428538822158
62,18,126,3922,163,20,3,148,8,3,2216,2,4,0.7784908380949305
20,15,127,2121,99,20,3,185,8,5,11334,5,5,0.8573036366305086
111,20,126,2088,163,20,3,91,8,3,18928,2,4,1.0346895252177146
39,0,126,3506,163,20,3,148,8,0,11832,1,4,0.0027288806474058958
3,21,126,1762,163,20,3,18,8,1,9792,2,5,15.627759718423645
70,20,232,3868,163,20,3,89,8,5,6490,5,5,0.2415945061255127
80,15,199,2552,99,20,3,48,8,5,21020,5,5,0.23346951947047417
91,25,93,1596,0,24,56,73,8,5,19159,5,5,14.288863166908012
5,5,126,3628,163,20,3,128,8,0,20724,1,5,0.011219278718333725
80,24,126,2952,131,20,3,6,8,0,14521,0,5,16.007971758811266
9,30,117,3785,99,24,56,6,8,5,2665,5,5,39.1353807964345
112,20,126,410,163,20,3,87,8,3,26017,1,4,1.2374456078723493
20,15,127,1541,163,20,3,69,8,5,4920,1,5,2.097092693012513
25,30,126,3868,163,20,3,109,8,1,18682,2,4,18.271533127588853
16,20,280,2943,167,20,3,61,8,3,24165,2,5,0.09433791926336267
20,15,232,3832,163,15,43,133,8,5,5093,5,5,0.016261166513277445
80,2,126,2127,163,20,3,109,8,0,20429,1,4,0.004704414371754245
32,7,280,2760,99,20,3,128,8,3,20825,2,5,0.002964004582718686
12,24,126,2753,109,20,3,194,8,3,16569,0,6,6.061547005486081
62,19,126,3110,163,20,3,35,8,0,24077,1,5,1.1186410631991648
80,29,126,1753,163,3,3,87,8,0,9936,2,5,55.84243043562622
104,19,126,2023,5,20,3,111,8,0,14688,1,4,9.56799917881455
111,29,199,412,163,20,3,26,8,5,16234,2,0,15.407677726504371
92,10,126,2978,99,20,3,165,8,0,24035,1,5,0.039109758370366496
62,0,126,297,163,20,3,18,8,0,19669,2,0,0.017670992087265445
35,16,164,2943,167,20,30,194,8,5,23872,5,5,0.017129189541152463
20,15,280,3445,163,24,56,81,8,1,5118,1,5,0.004688228684900611
40,26,232,1658,163,20,30,194,8,5,17312,5,5,0.23729891845133336
4,20,126,407,91,20,3,160,8,1,12662,1,6,10.806044111944276
35,21,126,2220,163,20,3,26,8,3,19534,5,5,5.082216467849342
103,10,126,1753,163,20,3,87,8,1,244,2,4,0.22612335222648786
25,7,199,2127,163,20,3,18,8,5,5258,5,5,0.06149151862384612
20,22,60,321,176,4,9,1,3,5,13509,0,5,68.49929693339732
104,10,126,808,143,24,56,194,8,1,6571,0,5,0.008232651035506045
20,15,126,2195,163,20,3,81,8,0,10754,1,4,1.0647525433412242
21,2,126,2127,163,20,3,194,8,3,21923,2,0,0.0032427101273479653
7,15,280,4133,99,20,3,194,8,3,23539,2,5,0.010661009876941633
105,16,126,2049,99,20,3,73,8,1,22581,0,4,0.8712804522628711
80,7,126,1505,163,20,3,160,8,0,22432,2,5,0.013261152257602212
70,20,185,4173,180,15,2,194,8,5,17373,1,5,0.09322801254922435
63,20,164,1306,99,20,3,87,8,5,22462,5,5,2.254149131143064
55,20,199,2121,99,20,3,111,8,5,23002,2,5,0.7178073778745379
102,29,126,2333,167,17,28,73,8,0,10033,0,4,12.583979671029796
65,20,126,3771,163,20,3,206,8,0,16809,5,5,0.29667734132869394
100,20,232,297,163,20,30,18,8,5,14236,5,5,0.2802478240279376
63,20,199,2195,163,20,3,109,8,5,26109,5,5,0.19805871690232313
20,15,164,2049,99,20,30,138,0,5,6242,5,5,0.40253016173332873
103,16,126,2511,99,20,3,194,8,1,9102,5,5,0.4831468161801599
21,18,127,3070,31,20,3,109,8,5,13624,5,5,7.634096852705509
61,21,126,1296,84,20,3,194,8,0,11247,1,0,5.9566289424110535
20,17,127,3868,163,20,3,21,8,5,24776,1,5,0.7508350607016134
20,15,232,1772,131,15,43,11,0,5,7665,5,5,0.20866332031130222
20,15,164,301,142,20,3,81,8,5,8511,5,5,1.5348572063423507
95,20,232,3868,163,20,3,165,8,5,16469,5,5,0.04340449481194367
9,16,126,2127,163,20,3,111,8,3,8312,1,4,1.3779910169698981
55,16,126,2943,167,20,3,194,8,0,22899,5,5,0.0950013166561346
63,20,126,3110,163,20,3,87,8,1,2690,0,6,3.3870643176227455
10,30,126,3868,163,20,3,109,8,0,16027,1,4,23.823886689611932
74,21,126,407,91,20,3,18,8,3,3277,2,4,41.159890919239324
32,25,232,3927,150,20,3,73,8,5,7340,5,5,2.0999070356149807
67,20,126,323,144,20,3,165,8,1,17136,2,5,2.05649733338904
80,7,126,1393,178,20,3,111,8,3,18457,5,5,0.0232640580162394
55,20,126,3029,99,20,3,130,8,0,15643,5,5,2.7291305530398593
103,21,126,438,163,20,3,84,8,0,3964,1,5,7.5016165813357825
92,25,126,3270,25,20,3,160,8,0,7556,5,0,25.22501850904591
20,15,127,3150,163,3,3,7,8,5,922,2,5,7.618920282457401
20,15,232,3885,5,20,30,138,0,5,22494,5,5,0.08243982557721355
55,20,126,3868,163,20,3,109,8,3,40,1,4,2.686012587928727
65,20,126,2418,163,3,3,109,8,5,19645,5,5,2.95856304763548
52,16,126,638,99,20,3,18,8,1,19794,2,5,4.981837218147371
10,16,126,2067,99,20,3,194,8,0,3392,1,4,2.1510263805103778
21,20,126,4032,163,20,3,87,8,3,9705,1,0,2.5405699669451915
70,20,127,437,99,3,3,111,8,5,16673,0,5,16.1003150689451
78,20,280,2127,163,20,3,191,8,0,16722,1,5,0.030337656211048593
10,26,126,3270,25,20,3,29,8,0,21159,0,4,62.14324087569768
79,20,126,3868,163,20,3,87,8,0,3890,5,5,2.041872762020846
104,10,127,1306,99,20,3,109,8,5,36,1,5,0.5360242050763332
28,21,126,2943,167,20,3,206,8,3,19157,5,5,0.6196056858346927
5,25,126,3964,56,20,3,111,8,1,7332,0,4,38.827873976817514
20,15,280,2003,162,20,3,69,8,1,22578,1,0,0.03432939643593826
57,21,232,438,163,21,30,194,8,5,23819,5,5,0.04244971687781985
44,20,126,3868,163,17,35,87,8,0,163,1,5,1.2426631159367332
30,20,126,1107,163,20,3,6,8,1,14407,1,5,10.064256692864552
106,21,192,4173,180,15,24,194,8,5,19181,5,5,0.027364108261823925
12,10,126,2544,163,20,3,111,8,3,24405,1,4,0.06593272152823428
55,30,232,3521,135,9,3,7,8,5,8042,5,5,29.50777717228502
20,15,199,2067,99,20,30,113,8,5,6660,5,5,0.2181203457545465
35,20,126,1082,163,20,3,151,8,1,10399,5,5,2.832507388322612
62,29,126,3295,99,20,3,6,8,0,6868,1,5,71.05410024355501
74,20,199,2127,163,20,3,165,8,5,21580,5,5,0.13500725619238124
12,21,164,1886,163,20,3,98,8,5,22368,5,5,1.3828847987626054
104,21,126,2995,91,20,3,18,8,3,4444,1,4,15.842293853993517
40,29,126,3868,163,20,3,91,8,3,5077,5,5,28.83212981711888
62,20,232,2943,167,24,56,187,8,5,18256,5,5,0.005104538946447283
103,20,126,3832,163,20,3,18,8,3,4186,1,0,3.581445063599261
32,24,126,412,163,20,3,50,8,1,13639,0,4,24.09270289288107
52,21,126,208,163,20,3,29,8,1,14129,2,6,11.608987450499475
103,21,199,1322,174,20,3,73,8,5,24635,5,5,0.33656480164512004
25,29,126,3172,163,20,3,109,8,1,21583,2,4,14.958802225200877
9,20,128,1461,178,20,3,35,8,5,3715,1,5,11.875730928356035
35,21,126,242,163,3,3,18,8,0,17358,1,5,28.348053031698562
112,20,126,1057,163,20,3,87,8,0,752,2,5,4.9531271618254245
19,20,126,2417,163,20,3,91,8,0,18752,1,5,2.3091711011831437
40,30,278,2921,163,20,3,151,8,5,3857,0,5,2.4097729808687105
57,21,126,3295,99,20,3,73,8,0,11084,1,5,7.884636636619563
37,16,126,2121,99,20,3,194,8,0,14659,5,5,0.7480479777935004
98,20,63,4173,180,15,2,194,8,5,10021,1,6,1.1429426863930243
70,20,199,2943,167,20,3,73,8,5,14983,5,5,0.4037347018446837
7,20,126,1941,49,20,3,18,8,0,9879,1,4,42.19710479640219
54,21,126,1377,163,20,3,194,8,0,6952,2,5,2.319198263531594
70,21,126,2283,163,3,3,109,8,0,2465,1,6,11.667205079166889
22,29,126,694,163,20,3,35,8,3,1455,1,4,78.67338041557412
92,25,126,4119,58,20,3,160,8,3,11419,5,4,9.615351502379333
20,15,126,3868,163,20,3,81,8,0,19685,2,4,0.3221025395798641
104,18,126,3191,163,20,3,165,8,1,12688,5,5,0.274511927688676
79,18,126,2616,163,20,3,130,8,0,25372,0,5,0.2823165784611025
40,20,126,2127,163,20,3,194,8,0,11868,2,0,1.1923373680513687
4,21,126,849,36,20,3,18,8,3,12294,1,4,60.80373721428571
20,15,280,707,31,20,3,22,8,0,4377,0,5,2.0717383572800587
57,16,129,4173,121,15,55,194,8,5,18585,5,5,0.02407185610103992
9,15,199,2028,99,20,3,6,8,5,9693,5,5,1.8656620591366164
89,11,126,1003,163,20,3,109,8,3,14024,1,4,0.14652777726671548
78,21,127,778,31,20,3,194,8,5,9277,1,5,12.762975109826828
20,15,258,1781,165,29,56,114,11,5,23635,2,5,0.0017747923018389521
12,7,126,1541,163,20,3,109,8,0,8075,1,4,0.11705495816036884
13,20,280,536,163,20,3,2,8,0,1071,1,5,2.1382155904015336
5,2,232,2127,163,20,3,130,8,5,26,5,5,0.003786311224729123
20,15,258,163,8,20,30,69,8,5,13382,5,5,0.5879004218265228
74,23,126,1581,93,20,3,91,8,0,5264,2,4,24.866562044697098
28,20,126,2127,163,20,3,109,8,0,10926,0,5,3.2303284134639454
102,21,127,916,111,20,3,194,8,5,7401,0,5,3.504046511620714
22,24,126,1322,174,20,3,194,8,0,2327,5,5,8.496736728232985
10,23,280,2049,99,20,3,133,8,0,22646,2,5,0.5071764289023544
4,20,117,840,163,20,30,194,8,5,9889,5,5,1.0878794505787661
103,25,126,183,163,20,3,26,8,0,660,5,5,40.18798719309489
77,21,126,2127,163,20,3,194,8,0,15585,1,0,0.8794149838643708
46,29,126,2943,167,20,3,165,8,1,24137,1,0,6.7820842949731315
74,20,126,1323,163,3,3,111,8,0,6981,2,4,9.042858980423903
4,21,126,1003,163,20,3,151,8,0,22304,2,4,2.5518968267431164
46,5,126,3861,163,20,3,194,8,0,18178,1,5,0.004003937724234585
14,21,126,2220,163,20,3,109,8,0,11414,1,0,4.985113985863289
10,20,127,3797,163,20,3,169,8,5,10573,2,4,1.1152988450959382
28,18,126,3172,163,20,3,18,8,1,4328,5,5,4.699494624500234
80,29,199,2108,37,20,3,6,8,5,884,5,5,74.24280035498201
57,21,126,2593,163,20,3,194,8,0,16357,2,0,0.8569141359752513
77,20,232,2605,99,22,42,39,7,5,24503,2,4,0.09564496790701911
52,21,126,1409,163,20,3,91,8,1,8030,1,0,6.772713175891823
79,16,280,2848,99,20,3,194,8,0,1766,1,5,0.048134859085950055
21,16,126,3955,163,20,3,194,8,0,16903,1,0,0.1616596024025544
20,17,280,3868,163,24,56,194,8,0,5674,2,4,0.0021567298348521315
41,16,126,1750,163,20,3,160,8,0,4329,1,4,0.9040231811424709
55,25,127,2943,167,20,3,109,8,5,17569,5,5,4.605081044909589
57,25,18,4173,180,15,4,109,8,5,471,5,5,44.18942449053612
41,29,126,2848,99,20,3,73,8,1,24005,1,5,35.88907074422089
96,20,199,956,45,17,35,87,8,5,26177,5,5,0.5628487561244885
91,21,126,1898,163,20,3,6,8,3,2406,1,4,12.045154514449283
18,21,126,3344,99,20,3,6,8,0,1810,2,5,31.7474402398283
20,15,127,182,163,3,3,133,8,5,25908,2,5,1.2034992953528072
54,21,126,3868,163,20,3,111,8,3,22869,1,0,0.8666563455096485
112,20,126,297,163,20,3,109,8,3,7489,1,5,3.3320988492925108
20,15,232,301,142,20,3,133,8,5,20181,5,5,0.11311968360473038
25,29,135,2206,31,20,3,206,8,5,15464,5,5,44.779337152429086
20,15,258,2943,167,20,3,82,8,5,9285,2,5,0.06441972453543987
20,15,127,1810,163,17,35,81,8,5,24281,2,5,0.15415679545241068
89,21,126,275,163,20,3,109,8,0,8927,1,6,5.100522936034771
19,16,192,4173,180,15,34,98,8,5,3517,5,4,0.07645165625506628
62,13,280,1306,99,20,3,111,8,0,26277,1,4,0.019794863518281854
32,21,245,183,163,20,3,98,8,5,22153,2,5,0.466748173272598
62,30,126,2211,163,20,3,18,8,0,15961,1,4,47.41361649833481
12,20,126,1243,163,20,3,109,8,0,20329,1,4,2.853862577567937
65,20,126,3624,163,20,3,111,8,0,9629,1,4,1.4222467028129246
104,21,126,1533,163,20,3,87,8,0,5250,1,5,4.577121114208171
37,16,126,916,111,20,3,194,8,0,1609,1,4,2.330108102512952
52,15,232,2837,76,20,30,194,8,5,26085,5,5,0.01066286134361979
77,29,126,2432,167,20,3,128,8,0,6323,2,0,23.60185159878846
18,21,126,1503,33,20,3,194,8,3,23749,2,0,7.8317851237593
20,15,280,2127,163,20,3,69,8,1,18531,2,4,0.03929967342171367
20,15,127,3868,163,3,3,22,8,5,21235,2,5,1.3976502089592737
20,15,232,1264,31,20,3,34,8,5,7488,5,5,2.8477127440126777
25,16,126,1055,6,20,3,29,8,0,5860,1,0,37.69259094778577
